1,William Hogarth (after) - Guglielmo Hogarth (RCT),William Hogarth,1749,Engraving after William Hogarth's selfportrait with a Pug. Royal Collection Trust.,"English Selfportrait of William Hogarth, known as Guglielmo Hogarth, Spanish Autorretrato de William Hogarth, también conocido ,como Guglielmo Hogarth",https://upload.wikimedia.org/wikipedia/commons/8/86/William_Hogarth_%28after%29_-_Guglielmo_Hogarth_%28RCT%29.jpg,,https://commons.wikimedia.org/wiki/File:William_Hogarth_(after)_-_Guglielmo_Hogarth_(RCT).jpg,https://www.redbubble.com/shop/ap/65517294?ref=studio-promote,Style/Category
740,Dance in the City,Pierre-Auguste Renoir,1882-1883,"Renoir's painting of a couple dancing, almost life-size.","Pierre-Auguste Renoir, Renoir, Dance in the City, Oil on canvas, Impressionist, Impressionist Painting, Rococo, Rococo style, Rococo Painting, Modern Art, Modern Painting, French Painter, French Painters, French Painting","Renoir appreciated dance scenes. His series was composed of couples and almost identical in format. The artist portrays the coldness of the salon, which opposes the joy of the peasant dance in the open air.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Pierre-Auguste_Renoir_019.jpg/320px-Pierre-Auguste_Renoir_019.jpg,https://en.wikipedia.org/wiki/File:Pierre-Auguste_Renoir_019.jpg#/media/File:Pierre-Auguste_Renoir_019.jpg,https://www.redbubble.com/shop/ap/72325452?ref=studio-promote,Impresionism
741,"Tamaris, France",Pierre-Auguste Renoir,1885,Landscape of the shores of a French beach by Renoir,"Pierre-Auguste Renoir, Renoir, Tamaris, France, France, Tamaris, Landscape, Landscape Painting, Oil on canvas, Impressionist, Impressionist Painting, Rococo, Rococo style, Rococo Painting, Modern Art, Modern Painting, French Painter, French Painters, French Painting","Many of Renoir's works were accepted by the prestigious Paris Salon, but he decided to drop out of the system. He joined his friends to form the Impressionist movement. Not only was he a leader, but he was one of the most important painters in history. ",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Pierre_Auguste_Renoir_-_Tamaris%2C_France_-_2006.9.2_-_Minneapolis_Institute_of_Arts.jpg/800px-Pierre_Auguste_Renoir_-_Tamaris%2C_France_-_2006.9.2_-_Minneapolis_Institute_of_Arts.jpg,"https://en.wikipedia.org/wiki/File:Pierre_Auguste_Renoir_-_Tamaris,_France_-_2006.9.2_-_Minneapolis_Institute_of_Arts.jpg#/media/File:Pierre_Auguste_Renoir_-_Tamaris,_France_-_2006.9.2_-_Minneapolis_Institute_of_Arts.jpg",https://www.redbubble.com/shop/ap/72325472?ref=studio-promote,Impresionism
742,Young Girl with Her Hair,Pierre-Auguste Renoir,1894,Portrait of a young girl combing her hair by Renoir,"Pierre-Auguste Renoir, Renoir, Young Girl with Her Hair, Oil on canvas, Impressionist, Impressionist Painting, Rococo, Rococo style, Rococo Painting, Modern Art, Modern Painting, French Painter, French Painters, French Painting, Oil on canvas ","Renoir, unlike his Impressionist colleagues, focused on the human figure rather than landscapes. In particular, he was interested in the female figure and nudes. In this work, the painter seems to be an observer of the scene. ",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Pierre-Auguste_Renoir_072.jpg/800px-Pierre-Auguste_Renoir_072.jpg,https://en.wikipedia.org/wiki/File:Pierre-Auguste_Renoir_072.jpg#/media/File:Pierre-Auguste_Renoir_072.jpg,https://www.redbubble.com/shop/ap/72325490?ref=studio-promote,Impresionism
743,The Floor Planers,Gustave Caillebotte,1875,Portrait showing three men working on a floor,"Gustave Caillebotte, Caillebotte,The Floor Planers, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","When Gustave Caillebotte tried to present the work at the Paris Salon, it was rejected because the jury considered its subject matter vulgar and unworthy. After selling it, the French artist wanted to recover his work and kept it until the day of his death",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gustave_Caillebotte_-_The_Floor_Planers_-_Google_Art_Project.jpg/1024px-Gustave_Caillebotte_-_The_Floor_Planers_-_Google_Art_Project.jpg,https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_The_Floor_Planers_-_Google_Art_Project.jpg#/media/File:Gustave_Caillebotte_-_The_Floor_Planers_-_Google_Art_Project.jpg,https://www.redbubble.com/shop/ap/72334678?ref=studio-promote,Impresionism
744,Jeune homme à la fenêtre,Gustave Caillebotte,1875,Portrait of a Man in a Suit Standing in Front of an Open Window,"Gustave Caillebotte, Caillebotte,Jeune homme à la fenêtre, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","The young man standing in front of the window is Rene Caillebotte, the artist's brother, who was portrayed in his family home in the Rue de Miromesnil in Paris. In this work we can begin to see Gustave's inclination towards urban realism.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/G._Caillebotte_-_Jeune_homme_%C3%A0_la_fen%C3%AAtre.jpg/800px-G._Caillebotte_-_Jeune_homme_%C3%A0_la_fen%C3%AAtre.jpg,https://en.wikipedia.org/wiki/File:G._Caillebotte_-_Jeune_homme_%C3%A0_la_fen%C3%AAtre.jpg#/media/File:G._Caillebotte_-_Jeune_homme_%C3%A0_la_fen%C3%AAtre.jpg,https://www.redbubble.com/shop/ap/72334710?ref=studio-promote,Impresionism
745,Paris Street; Rainy Day,Gustave Caillebotte,1877,Picture of several people walking with their umbrellas in the rain.,"Gustave Caillebotte, Caillebotte,Paris Street; Rainy Day, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","This place is located in Rue de Turin, Paris, a district close to where Gustave Caillebotte grew up. As a young man, the artist witnessed how the streets and buildings of this district were destroyed, giving way to this new center where modernity reigns.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Gustave_Caillebotte_-_Paris_Street%3B_Rainy_Day_-_Google_Art_Project.jpg/800px-Gustave_Caillebotte_-_Paris_Street%3B_Rainy_Day_-_Google_Art_Project.jpg,https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_Paris_Street;_Rainy_Day_-_Google_Art_Project.jpg#/media/File:Gustave_Caillebotte_-_Paris_Street;_Rainy_Day_-_Google_Art_Project.jpg,https://www.redbubble.com/shop/ap/72334763?ref=studio-promote,Impresionism
746,Nature Morte,Gustave Caillebotte,1882,Portrait of a vase with a plant and falling petals,"Gustave Caillebotte, Caillebotte,Nature Morte, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","This painting was the first of three works that Gustave Caillebotte entitled Still Life, accompanied a few years later by Nature morte au homard and Nature morte aux pommes. The work is currently housed at the Dallas Museum of Art.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Cailebotte_-_Nature_Morte.jpg/800px-Cailebotte_-_Nature_Morte.jpg,https://en.wikipedia.org/wiki/File:Cailebotte_-_Nature_Morte.jpg#/media/File:Cailebotte_-_Nature_Morte.jpg,https://www.redbubble.com/shop/ap/72334866?ref=studio-promote,Impresionism
747,"The Yerres, Effect of Rain",Gustave Caillebotte,1875,Natural landscape painting by impressionist painter Gustave Caillebotte.,"Gustave Caillebotte, Caillebotte,The Yerres, Effect of Rain, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","Caillebotte started out as a realist, closely linked to the painting of Courbet and Millet. This changed when he met the impressionists. However, he did not renounce to capture reality as he saw it, coming into contact with photography. ",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/G._Caillebotte_-_L%27Yerres%2C_pluie.jpg/800px-G._Caillebotte_-_L%27Yerres%2C_pluie.jpg,"https://en.wikipedia.org/wiki/File:G._Caillebotte_-_L%27Yerres,_pluie.jpg#/media/File:G._Caillebotte_-_L'Yerres,_pluie.jpg",https://www.redbubble.com/shop/ap/72335312?ref=studio-promote,Impresionism
748,Portraits in the Countryside,Gustave Caillebotte,1876,Caillebotte's painting portraying modern life in Paris,"Gustave Caillebotte, Caillebotte,Portraits in the Countryside, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","Caillebotte added to the popular themes of the Impressionists. He portrayed scenes of people gathered together, reading or sewing. He painted them in an intimate and discreet way that allowed us to guess the silent rituals of the upper class.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/CasinCaillebotte.jpg/800px-CasinCaillebotte.jpg,https://en.wikipedia.org/wiki/File:CasinCaillebotte.jpg#/media/File:CasinCaillebotte.jpg,https://www.redbubble.com/shop/ap/72335587?ref=studio-promote,Impresionism
749,The Orange Trees,Gustave Caillebotte,1878,Painting by Caillebotte portraying his brother in the middle of reading,"Gustave Caillebotte, Caillebotte,The Orange Trees, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting",Gustave Caillebotte portrays the martial reading of his brother in the shade of the orange trees. His cousin stands in one of the garden pots. The postures of both suggest that each is enjoying the afternoon in silence with their private thoughts. ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Gustave_Caillebotte_-_The_Orange_Trees_-_Google_Art_Project.jpg/800px-Gustave_Caillebotte_-_The_Orange_Trees_-_Google_Art_Project.jpg,https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_The_Orange_Trees_-_Google_Art_Project.jpg#/media/File:Gustave_Caillebotte_-_The_Orange_Trees_-_Google_Art_Project.jpg,https://www.redbubble.com/shop/ap/72336112?ref=studio-promote,Impresionism
750,"Halévy Street, View from the Sixth Floor ",Gustave Caillebotte,1878,Urban painting portrayed from the view of a building by Caillebotte,"Gustave Caillebotte, Caillebotte, Halévy Street, View from the Sixth Floor , Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","Caillebotte was not only a painter. Heir to a family fortune, he financed many of the Impressionist exhibitions, a movement rejected by official art. ",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Gustave_Caillebotte_-_Rue_Hal%C3%A9vy%2C_vue_d%27un_sixi%C3%A8me_%C3%A9tage.jpg/800px-Gustave_Caillebotte_-_Rue_Hal%C3%A9vy%2C_vue_d%27un_sixi%C3%A8me_%C3%A9tage.jpg,"https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_Rue_Hal%C3%A9vy,_vue_d%27un_sixi%C3%A8me_%C3%A9tage.jpg#/media/File:Gustave_Caillebotte_-_Rue_Hal%C3%A9vy,_vue_d'un_sixi%C3%A8me_%C3%A9tage.jpg",https://www.redbubble.com/studio/promote/72336172?ref=uploader-to-promote,Impresionism
751,Fruit Displayed on a Stand,Gustave Caillebotte,1881,Still Life with Fruit by Caillebotte,"Gustave Caillebotte, Caillebotte,Fruit Displayed on a Stand, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting","Caillebotte was interested in unusual compositions. While still life is a traditional genre, the painter placed fruits creating a bold pattern of colors and shapes. This painting combines impressionistic brushstrokes and realism in the fruits. ",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Gustave_Caillebotte_-_Fruit_Displayed_on_a_Stand_-_Google_Art_Project.jpg/800px-Gustave_Caillebotte_-_Fruit_Displayed_on_a_Stand_-_Google_Art_Project.jpg,https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_Fruit_Displayed_on_a_Stand_-_Google_Art_Project.jpg#/media/File:Gustave_Caillebotte_-_Fruit_Displayed_on_a_Stand_-_Google_Art_Project.jpg,https://www.redbubble.com/shop/ap/72336427?ref=studio-promote,Impresionism
752,The Yellow Fields at Gennevilliers,Gustave Caillebotte,1884,Painting a landscape in warm colors by Caillebotte,"Gustave Caillebotte, Caillebotte,The Yellow Fields at Gennevilliers, Impressionism, Impressionist Painting, Modern Art, Modern Painting, Realism Painting, Artistic Realism, French Painters, French Painting, French Painting",The scenes by Caillebotte both indoors and outdoors look like snapshots. Many times he cuts the composition just as a photographic machine would. He has been criticized for sacrificing emotion for naturalism. ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Gustave_Caillebotte_-_The_Yellow_Fields_at_Gennevilliers.JPG/800px-Gustave_Caillebotte_-_The_Yellow_Fields_at_Gennevilliers.JPG,https://en.wikipedia.org/wiki/File:Gustave_Caillebotte_-_The_Yellow_Fields_at_Gennevilliers.JPG#/media/File:Gustave_Caillebotte_-_The_Yellow_Fields_at_Gennevilliers.JPG,https://www.redbubble.com/shop/ap/72336632?ref=studio-promote,Impresionism
753,The Wave,Gustave Courbet,1869-1870,Landscape Painting Portraying Fierce Waves and a Possible Storm by Gustave Courbet ,"Gustave Courbet, Courbet, The Wave, Artistic Realism, Realism Painting, Romanticism, Academicism, French Painters, French Paintings, Oil on canvas ",From an early stage Gustave Courbet was interested in outdoor painting. Throughout his production he favored the representation of water and rough seas. This painting shows us his sensitive observation of nature after traveling the French coasts.,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Gustave_Courbet_-_La_vague_-_Google_Art_Project.jpg/780px-Gustave_Courbet_-_La_vague_-_Google_Art_Project.jpg,https://en.wikipedia.org/wiki/File:Gustave_Courbet_-_La_vague_-_Google_Art_Project.jpg#/media/File:Gustave_Courbet_-_La_vague_-_Google_Art_Project.jpg,https://www.redbubble.com/shop/ap/72339109?ref=studio-promote,Realism
754,The Painter’s Studio,Gustave Courbet,1855,Courbet's painting representing an allegory with realistic technique.,"Gustave Courbet, Courbet, The Painter’s Studio, Artistic Realism, Realism Painting, Romanticism, Academicism, French Painters, French Paintings, Oil on canvas",It is considered one of Courbet's most important paintings. It is a manifesto of realism and an allegory of reality. The work is of large format but was completed in only six weeks. It was rejected at the time and is now in the Musée d'Orsay,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Courbet_LAtelier_du_peintre.jpg/1024px-Courbet_LAtelier_du_peintre.jpg,https://en.wikipedia.org/wiki/File:Courbet_LAtelier_du_peintre.jpg#/media/File:Courbet_LAtelier_du_peintre.jpg,https://www.redbubble.com/shop/ap/72339145?ref=studio-promote,Realism
755,Young Ladies Beside the Seine,Gustave Courbet,1857,Oil on canvas by Courbet depicting two young people resting after an excursion on the Seine during the summer.,"Gustave Courbet, Courbet, Young Ladies Beside the Seine, Artistic Realism, Realism Painting, Romanticism, Academicism, French Painters, French Paintings, Oil on canvas",It is one of the best known paintings by Courbet. It portrays two young girls resting after an excursion in the Seine. When it was exhibited at the Paris Salon it was a scandal because of its realism and the choice of such a common and vulgar subject. ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Gustave_Courbet_027.jpg/800px-Gustave_Courbet_027.jpg,https://en.wikipedia.org/wiki/File:Gustave_Courbet_027.jpg#/media/File:Gustave_Courbet_027.jpg,https://www.redbubble.com/shop/ap/72339147?ref=studio-promote,Realism
756,The Desperate Man,Gustave Courbet,1843,Self-portrait of the French painter Courbet,"Gustave Courbet, Courbet, The Desperate Man, Artistic Realism, Realism Painting, Romanticism, Academicism, French Painters, French Paintings, Oil on canvas","This is a self-portrait of the painter Courbet when he was 25 years old. Some believe he is looking in the mirror, others believe he is staring at the viewer. It is a very theatrical conveying impatience, concern for an uncertain future. ",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Gustave_Courbet_-_Le_D%C3%A9sesp%C3%A9r%C3%A9.JPG/800px-Gustave_Courbet_-_Le_D%C3%A9sesp%C3%A9r%C3%A9.JPG,https://en.wikipedia.org/wiki/File:Gustave_Courbet_-_Le_D%C3%A9sesp%C3%A9r%C3%A9.JPG#/media/File:Gustave_Courbet_-_Le_D%C3%A9sesp%C3%A9r%C3%A9.JPG,https://www.redbubble.com/shop/ap/72339158?ref=studio-promote,Realism
757,Fox in the Snow,Gustave Courbet,1860,Courbet's Nature painting portraying a fox in a snowy landscape.,"Gustave Courbet, Courbet, Fox in the Snow, Artistic Realism, Realism Painting, Romanticism, Academicism, French Painters, French Paintings, Oil on canvas","Courbet was an artist who led the movement known as Realism. It consisted of showing reality as it is. His works were rejected by juries, so he created his own countercultural art circuit that he baptized with the name ""Pavilion of Realism"".",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Fox_In_The_Snow_-_Courbet_%281860%29.JPG/800px-Fox_In_The_Snow_-_Courbet_%281860%29.JPG,https://en.wikipedia.org/wiki/File:Fox_In_The_Snow_-_Courbet_(1860).JPG#/media/File:Fox_In_The_Snow_-_Courbet_(1860).JPG,https://www.redbubble.com/shop/ap/72339181?ref=studio-promote,Realism
758,,,,,,,,,,
759,"US Navy 090711-N-9712C-007 ight F-A-18 Hornets assigned the River Rattlers, Strike Fighter Squadron (VFA) 204, fly in a column formation over southern Louisiana's wetlands during a photo exercise",John P. Curtis,2009,Picture of fighter planes flying in a formation.,"US Navy F-A 18 Hornets, Column formation, squadron (VFA) 204","Picture of a squadron of F-A 18 from the Navy, flying in a column formation over southern Louisiana's wetlands during a photo exercise.","https://commons.wikimedia.org/wiki/File:US_Navy_090711-N-9712C-007_ight_F-A-18_Hornets_assigned_the_River_Rattlers,_Strike_Fighter_Squadron_(VFA)_204,_fly_in_a_column_formation_over_southern_Louisiana%27s_wetlands_during_a_photo_exercise.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4e/US_Navy_090711-N-9712C-007_ight_F-A-18_Hornets_assigned_the_River_Rattlers%2C_Strike_Fighter_Squadron_%28VFA%29_204%2C_fly_in_a_column_formation_over_southern_Louisiana%27s_wetlands_during_a_photo_exercise.jpg,https://www.redbubble.com/studio/promote/72428395?ref=uploader-to-promote&visit_status=first-time,
760,QeshmIsland NASA,NASA image using data provided courtesy of the University of Maryland’s Global Land Cover Facility,2000,The thermal image of the Qeshm Island.,"NASA landsat Thermal mapper, Qeshm land Iran",This is a combined thermal images from the NASA's Landsat 7 satelite of the Qeshm Island of the coast of Iran.,https://commons.wikimedia.org/wiki/File:QeshmIsland_NASA.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/QeshmIsland_NASA.jpg,https://www.redbubble.com/studio/promote/72428626?ref=uploader-to-promote&visit_status=first-time,
761,Foggy morning at Twin Peaks,Brocken Inaglory,2009,Image of a City covered with fog and two peaks visible.,"Twin Peaks, San Francisco, California","Twin Peaks, San Francisco, California",https://commons.wikimedia.org/wiki/File:Foggy_morning_at_Twin_Peaks.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Foggy_morning_at_Twin_Peaks.jpg,https://www.redbubble.com/studio/promote/72431052?ref=uploader-to-promote&visit_status=first-time,
762,President Barack Obama with full cabinet 09-10-09,Chuck Kennedy,2009,A 2009 photograph of then President Obama and his full cabinet.,"Full Obama 2009 cabinet, public officials USA government ","picture of the entire cabinet of ministers for President Barak Obama , 2009.",https://commons.wikimedia.org/wiki/File:President_Barack_Obama_with_full_cabinet_09-10-09.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/President_Barack_Obama_with_full_cabinet_09-10-09.jpg,https://www.redbubble.com/studio/promote/72431200?ref=uploader-to-promote&visit_status=first-time,
763,SanFrancisco1851a,,1851,San Francisco as it was in 1851.,"San Francisco, The year is 1851, Portsmouth Square ","The Picture captures the Portsmouth Square, near the harbor of San Francisco during the gold rush period of 1851.",https://commons.wikimedia.org/wiki/File:SanFrancisco1851a.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/SanFrancisco1851a.jpg,https://www.redbubble.com/studio/promote/72485789?ref=uploader-to-promote&visit_status=first-time,
764,Teresa Carreño at the piano,George Grantham Bain Collection,1917,This picture is of Teresa Carreno at a piano.,"Venezuelan pianist, singer, composer","This is a picture of Teresa Carreno a Venezuelan pianist, singer and composer seated at a piano.",https://commons.wikimedia.org/wiki/File:Teresa_Carre%C3%B1o_at_the_piano.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Teresa_Carre%C3%B1o_at_the_piano.jpg,https://www.redbubble.com/studio/promote/72486125?ref=uploader-to-promote&visit_status=first-time,
765,Comets Kick up Dust in Helix Nebula (PIA09178),NASA/JP,2007,This is an infrared image from NASA's Spitzer Space Telescope shows the Helix Nebula,"Helix Nebula, NASA Space Telescope, star cluster",The Helix Nebula is a cosmic starlet that is often photographed by amateur astronomers for its vivid colors and eerie resemblance to a giant eye.,https://commons.wikimedia.org/wiki/File:Comets_Kick_up_Dust_in_Helix_Nebula_(PIA09178).jpg,,https://www.redbubble.com/studio/promote/72486663?ref=uploader-to-promote&visit_status=first-time,
766,Argiope bruennichi QXGA,Laitche,2008,Piicture of a Agriope bruennichi spider in its web.,"Agriope bruennichi, Wasp Spider, Spiral orb web","Argiope bruennichi (wasp spider) is a species of orb-web spider distributed throughout central Europe, northern Europe, north Africa, parts of Asia, and the Azores archipelago. Like many other members of the genus Argiope (including St Andrew's Cross spiders), it shows striking yellow and black markings on its abdomen.",https://commons.wikimedia.org/wiki/File:Argiope_bruennichi_QXGA.jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Argiope_bruennichi_QXGA.jpg,https://www.redbubble.com/studio/promote/72487085?ref=uploader-to-promote&visit_status=first-time,
767,Sumatra meulaboh mosque,Benjamin D. Glass,2005,Helicopter lands infront of the Sumatra meulaboh mosque.,"Mosque, Sumatra, Indonesia",Mosque in the town of Meulaboh on the Island of Sumatra .,https://commons.wikimedia.org/wiki/File:Sumatra_meulaboh_mosque.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Sumatra_meulaboh_mosque.jpg,https://www.redbubble.com/studio/promote/72487426?ref=uploader-to-promote&visit_status=first-time,
768,Nagasaki 1945 - Before and after (adjusted),Fastfission,2010,Picture of Nagasaki before and after 1945.,"Nagasaki,Japan, Atomic Bomb",The contrasting images of Nagaski Japan before and after the atomic Bomb was dropped on it.,https://commons.wikimedia.org/wiki/File:Nagasaki_1945_-_Before_and_after_(adjusted).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Nagasaki_1945_-_Before_and_after_%28adjusted%29.jpg,https://www.redbubble.com/studio/promote/72487832?ref=uploader-to-promote&visit_status=first-time,
769,Spitzer's Orion,"NASA, JPL-Caltech, J. Stauffer",2010,"The image shows the Orion nebula, a active place where stars are born.","Orion Nebula, Star cluster, Spitzer Space Telescope ","Captured by the Space Station is a young star cluster. The young stars of this cluster dip and peak in brightness due to a variety of reasons. Shifting cold and hot spots on the stars' surfaces cause brightness levels to change, in addition to surrounding disks of lumpy planet-forming materia",https://commons.wikimedia.org/wiki/File:Spitzer%27s_Orion.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Spitzer%27s_Orion.jpg,https://www.redbubble.com/studio/promote/72491655?ref=uploader-to-promote&visit_status=first-time,
770,Horse market in Lorenzkirch,,between 1891 and 1903,Picture of a horse market viewed from above.,"Horse market, Lorenzkirch, Germany",The image is a view from the church tower in Lorenzkirch to a part of the cattle market. ,https://commons.wikimedia.org/wiki/File:Horse_market_in_Lorenzkirch.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Horse_market_in_Lorenzkirch.jpg,https://www.redbubble.com/studio/promote/72492139?ref=uploader-to-promote&visit_status=first-time,
771,Renommée chevauchant Pegase Coysevox Louvre MR1824,,1702,Sculpture of a person sounding a trumpet while on a horse with wings.,"Park of Marly, riding pegasus",This sculpture is of the fame riding pegasus. A winged horse with rider ,https://commons.wikimedia.org/wiki/File:Renomm%C3%A9e_chevauchant_Pegase_Coysevox_Louvre_MR1824.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Renomm%C3%A9e_chevauchant_Pegase_Coysevox_Louvre_MR1824.jpg,https://www.redbubble.com/studio/promote/72398928?ref=uploader-to-promote&visit_status=first-time,
772,"A Brouhot car in Paris, 1910.",Alexandre Louis,1910,Picture of two gentlmen driving in a car with two children.,"ClassicBrouhot car, Paris1910",The picture taken is that of two men an two children in a car that is on a street.,"https://commons.wikimedia.org/wiki/File:A_Brouhot_car_in_Paris,_1910.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c0/A_Brouhot_car_in_Paris%2C_1910.jpg,https://www.redbubble.com/studio/promote/72404873?ref=uploader-to-promote&visit_status=first-time,
773,Gaucho1868b,"Courret Hermanos Fotogs., Lima, Peru.",1868,The restored image of an Argentinian man from 1868.,"Argentinian Gaucho, Photographic print ,Restored version ",The picture is that of a skilled and brave horse back rider from Argentina known as Gaucho.,https://commons.wikimedia.org/wiki/File:Gaucho1868b.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/Gaucho1868b.jpg,https://www.redbubble.com/studio/promote/72405574?ref=uploader-to-promote&visit_status=first-time,
774,A Wilde time 3,,1882,Famous Irish born playwright in England in the 1890s.,"Oscar Fingal O'Flahertie Wills Wilde, Iris born, The Picture of Dorian Gray ","Picture of the famous Irish poet playwrght, Oscar Wilde. He was one of the most popular playwrights in the 1890s.",https://commons.wikimedia.org/wiki/File:A_Wilde_time_3.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/A_Wilde_time_3.jpg,https://www.redbubble.com/studio/promote/72427590?ref=uploader-to-promote&visit_status=first-time,
775,Christine Nilsson Nadar,Nadar,1870,Christine Nilsson Swedish operatic soprano,"Opera singer, Countess de Miranda,Christine Nilsson","Picture of Christina Nilsson, Countess de Casa Miranda, (20 August 1843 – 20 November 1921) a Swedish operatic soprano. She possessed a bel canto technique and was considered a rival to the Victorian era's most famous diva, Adelina Patti. Nilsson became a member of the Royal Swedish Academy of Music in 1869",https://commons.wikimedia.org/wiki/File:Christine_Nilsson_Nadar.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Christine_Nilsson_Nadar.jpg,https://www.redbubble.com/studio/promote/72427832?ref=uploader-to-promote&visit_status=first-time,
776,Europe in 1923,"Bacon, George Washington",(1830-1921),The picture is a 1923 map of Europe. ,"Bacon's map of Europe, Shipping routes in 1923","Bacon's Map of Europe dated 1923, This maps shows steamship routes and time zones.",https://commons.wikimedia.org/wiki/File:Europe_in_1923.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Europe_in_1923.jpg,https://www.redbubble.com/studio/promote/72428027?ref=uploader-to-promote&visit_status=first-time,
777,9 Bhopal Inf,9th Bhopal Infantry.,2011,Picture of the Pakistan infantry badge ,"Pakistan, Infantry, 9 th Bhopal Infantry","This image is the Badge of 9th Bhopal Infantry, now 17 Punjab, Pakistan Army, 1903-22.",https://en.wikipedia.org/wiki/File:9_Bhopal_Inf.jpg,,https://www.redbubble.com/studio/promote/72492693?ref=uploader-to-promote&visit_status=first-time,
778,Africanpoisonedarrows,,2010,African arrow heads arranged in a pattern.,"African arrows heads, Tribal ",The picture is that of African arrow poisoned arrow heads from the dark ages of Africa.,https://en.wikipedia.org/wiki/File:Africanpoisonedarrows.jpg#/media/File:Africanpoisonedarrows.jpg,,https://www.redbubble.com/studio/promote/72498463?ref=uploader-to-promote&visit_status=first-time,
779,"Albert Gleizes, 1915, Composition pour Jazz, oil on cardboard, 73 x 73 cm, Solomon R. Guggenheim Museum, New York DSC00542",Albert Gleizes,1915,"Painting called Pour Jazz, oil on cardboard","Painting, Albert Gleizes, Pour Jazz, Oil on cardboard","Painting done by Abert Gleizes entitled Pour Jazz, oil on cardboard.","https://en.wikipedia.org/wiki/File:Albert_Gleizes,_1915,_Composition_pour_Jazz,_oil_on_cardboard,_73_x_73_cm,_Solomon_R._Guggenheim_Museum,_New_York_DSC00542.jpg",,https://www.redbubble.com/studio/promote/72493012?ref=uploader-to-promote,
780,"Alfred Hitchens (1861–1942), Harvest Scene, in pastels, 8 x 10.5 inches",Alfred Hitchens.,1900,Painting of Harvest scenes,"Harvest Scenes, Alfred Hitchens, England UK",This is a painting done by Alfred Hitchens of a Harvest scene in England.,"https://en.wikipedia.org/wiki/File:Alfred_Hitchens_(1861%E2%80%931942),_Harvest_Scene,_in_pastels,_8_x_10.5_inches.jpg",,https://www.redbubble.com/studio/promote/72497296?ref=uploader-to-promote&visit_status=first-time,
